,timeOnPage,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,interaction_count,mobile,x,y
2716,122568,2774.0,4,0,109,75,19,2,2,10,8,10,8,0,0,4,4,0,15496,9879,25076,37544,0,0,18,0,-6.429507,-0.70803404
2717,26022,261.0,1,0,17,19,0,0,0,2,2,2,2,0,0,0,0,0,172,0,0,0,0,0,4,0,-4.5916376,-7.544931
2718,178752,3717.0,6,0,160,106,22,10,6,22,18,22,18,1,1,0,0,1,2402,90626,33941,6773,2375,4262,40,0,-0.42822263,2.6209984
2719,2569,337.0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1104,0,0,0,0,0,2,0,1.1184263,-3.9102695
2720,144704,3241.0,5,0,26,30,0,0,0,4,6,4,6,0,0,2,2,0,11042,1966,68530,22070,1564,0,10,0,-6.2605014,2.7743852
2721,151130,3435.0,35,0,0,0,0,2,0,8,5,8,5,3,1,5,6,1,11883,17886,74479,28811,6058,3706,13,0,-6.1732965,3.032636
2722,319122,3325.0,6,0,256,132,6,2,2,24,26,24,26,0,0,6,8,0,93419,25090,115062,64840,8436,0,50,0,-3.6998587,-0.7145463
2723,125374,3174.0,6,0,28,51,0,0,0,18,15,18,15,0,0,2,2,0,783,10967,25299,6066,2797,0,33,0,-3.4937246,-2.0106864
2724,94835,3251.0,5,0,25,48,0,0,0,2,4,2,4,0,0,2,0,0,932,12216,31039,25121,2231,0,6,0,-6.696185,1.6143682
2725,92999,3225.384765625,7,0,53,43,16,2,2,14,8,14,8,0,0,0,0,0,1419,20168,12389,16018,1448,0,22,0,-4.4051723,-0.01829403
2726,143037,3661.0,10,0,58,45,0,0,0,8,12,8,12,0,0,6,2,0,1442,1484,919,1132,434,15742,20,0,-4.1386175,-5.7622633
2727,75196,3450.0,5,0,59,33,9,2,2,8,10,8,10,0,0,4,2,0,2286,12587,12884,18644,67,0,18,0,-6.097672,0.5239454
2728,320297,3434.666748046875,19,0,153,0,0,0,0,1,0,1,0,0,0,0,0,0,24593,28302,371,18937,1393,234,1,0,-3.5384285,-4.354555
2729,24511,3385.0,6,0,13,3,8,4,2,4,2,4,2,0,0,0,0,0,2254,8351,10454,608,962,0,6,0,-2.7664971,2.4055264
2730,130603541,3606.0,12,0,34,162,2,2,0,12,12,12,12,0,0,0,0,0,4553,56330,32464,130506113,1999,1684,24,0,-10.886854,-3.0521896
2731,72134,3229.0,5,0,108,38,13,4,2,12,6,12,6,0,0,2,2,0,1016,8884,12651,32704,716,0,18,0,-8.075451,-0.36046785
2732,121140,3405.0,10,0,57,40,4,2,6,4,10,4,10,0,2,4,2,2,328,21319,43924,45054,4169,0,14,0,-7.3588896,1.6016542
2733,21959,455.0,1,0,15,11,3,0,0,2,2,2,2,0,0,0,0,0,435,101,0,0,0,0,4,0,-3.6737876,-7.042746
2734,397242,3430.0,5,0,108,64,11,4,2,8,8,8,8,1,0,2,2,0,24215,33966,42916,36133,1084,0,16,0,-3.992039,-3.1043763
2735,61628,3708.0,7,0,38,54,10,2,2,8,8,8,8,0,0,4,2,0,11261,11053,4032,29559,2365,1732,16,0,-6.531153,-1.6654645
2736,1220521,2395.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9798,2598,28967,1502,0,0,0,0,-4.994099,-6.244815
2737,17724,3626.0,8,0,0,0,0,0,0,4,1,4,1,0,0,1,2,0,0,1121,6195,5634,2363,354,5,0,-7.0184116,1.5311579
2738,188549,4031.0,12,0,104,90,0,0,0,10,10,10,10,0,0,2,2,0,9388,22840,17574,68457,433,33232,20,0,-6.8756533,-0.092834026
2739,118734,3199.0,5,0,71,58,15,0,0,8,8,8,8,0,0,4,2,0,4000,25750,16761,48485,151,0,16,0,-7.08035,-0.35667917
2740,69489,3648.0,7,0,109,22,15,6,0,15,4,15,4,2,0,2,2,0,19379,10273,10927,25568,1031,2206,19,0,-5.387992,-1.7991605
2741,245965,3594.0,14,0,173,69,32,4,4,10,12,10,12,1,0,4,2,0,76271,16887,25649,40502,6102,1920,22,0,-3.8749142,-1.9843113
2742,24962,1000.0,3,0,45,4,2,8,0,16,6,16,6,1,0,0,0,0,118,5269,0,0,0,0,22,0,-1.8631514,-2.1440077
2743,48850829,3715.0,8,0,4,9,0,2,4,4,6,4,6,2,1,2,0,1,7036,14784,23935,43080410,129,1250,10,0,-10.388525,-2.8034084
2744,49374,2702.0,5,0,24,23,0,0,0,5,6,5,6,0,0,0,0,0,216,10237,16998,4309,0,0,11,0,-4.22522,2.097684
2745,44155,3380.0,5,0,14,9,4,0,0,3,2,3,2,0,0,0,0,0,21460,14983,5651,1434,580,0,5,0,2.3357906,-0.97061664
2746,67604,3200.0,5,0,149,35,0,6,0,26,10,26,10,0,0,4,6,0,5738,8528,15283,29116,734,0,36,0,-7.5143976,-0.30323836
2747,67641,2334.0,5,0,81,38,0,0,2,6,6,6,6,0,0,0,0,0,78,100,8458,49,0,0,12,0,-3.668794,-3.504701
2748,110273,3277.0,8,0,90,66,9,2,2,14,10,14,10,0,0,2,4,0,8636,16319,25472,16536,3101,0,24,0,-4.38858,-0.20163271
2749,36305,3633.0,5,0,33,20,0,0,0,12,12,12,12,0,0,0,0,0,7213,1286,2438,3056,635,768,24,0,-1.0636158,-4.44326
2750,6370,966.0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3995,2293,0,0,0,0,0,0,3.9395823,-1.7472799
2751,106364,3562.0,15,0,126,53,38,6,4,14,10,14,10,0,0,2,4,0,12285,20612,20578,47742,4262,867,24,0,-6.9505095,-0.6383393
2752,20568,3460.0,10,0,8,4,0,0,2,4,4,4,4,0,1,0,0,1,4049,936,3329,2155,1141,6472,8,0,-2.9318137,5.124478
2753,119738,3225.0,5,0,221,68,11,10,10,18,18,18,18,3,2,4,4,2,1150,10998,35882,46850,1249,0,36,0,-7.934001,0.94725955
2754,1832941,2720.666748046875,4,0,77,40,10,0,0,6,6,6,6,0,0,2,4,0,2454,32324,4354,1783977,0,0,12,0,-10.694598,-2.923735
2755,73945,3301.0,5,0,122,42,10,8,6,10,8,10,8,0,1,2,2,1,1067,6967,37232,24532,1504,0,18,0,-7.4585543,2.7198262
2756,45719,2180.0,6,0,32,36,13,4,6,8,10,8,10,0,0,0,0,0,176,9203,9184,1183,0,0,18,0,-2.637552,-0.9908477
2757,43996,3201.0,1,0,165,14,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,43438,83,0,4,0,-10.568714,-2.8959074
2758,200548,2733.0,7,0,315,128,0,4,4,15,14,15,14,1,0,6,8,0,2770,33948,18812,84908,0,0,29,0,-7.2908025,-0.7084226
2759,114787,3013.0,5,0,93,42,10,4,2,18,6,18,6,0,0,2,2,0,9241,41970,9124,18867,99,0,24,0,-2.2623987,1.0089998
2760,74090,2933.333251953125,6,0,123,53,0,0,0,16,14,16,14,0,0,6,2,0,23003,18651,9884,19701,0,0,30,0,-3.4161143,-1.0510845
2761,237267,3152.0,5,0,294,175,0,6,8,32,24,32,24,1,1,6,6,1,108,53494,21556,58988,97,0,56,0,-5.2806544,-0.12422087
2762,227412,3181.0,7,0,157,81,10,2,6,8,10,8,10,0,1,2,2,1,1819,80374,59358,82206,283,0,18,0,-4.59686,0.9960897
2763,187010,3283.0,7,0,275,111,19,6,4,20,16,20,16,1,1,2,4,1,487,38511,28772,56339,871,0,36,0,-5.9229484,0.37960276
2764,209295,3175.0,7,0,205,104,5,8,8,32,34,32,34,2,2,4,2,2,59500,64287,40101,38650,2120,0,66,0,-2.3497224,-0.18819484
2765,52995,3814.0,12,0,41,32,0,0,2,10,6,10,6,0,0,2,6,0,281,1491,1450,20456,1051,1083,16,0,-7.5234795,-1.8092465
2766,235695,3550.0,16,0,311,75,22,10,4,20,19,20,19,3,0,6,2,0,3113,25569,118614,32258,9050,23,39,0,-6.287275,3.2774448
2767,134852,3422.0,10,0,26,18,0,0,0,4,2,4,2,0,0,0,0,0,24354,17347,27597,58606,4549,0,6,0,-6.5922155,-1.3588526
2768,38910,1556.0,6,0,10,0,0,4,0,9,0,9,0,2,0,0,0,0,2324,22248,10996,0,0,0,9,0,-0.31993932,3.3035111
2769,69237,2404.0,4,0,138,75,32,4,6,10,12,10,12,0,0,4,2,0,5973,18700,29724,3486,0,0,22,0,-3.6317723,2.671394
2770,1462078494,3561.0,24,0,164,76,34,2,4,26,18,26,18,0,2,2,2,2,1461637718,59972,71559,27902,4469,799,44,0,7.2353096,-10.463584
2771,78566,3405.0,14,0,60,40,5,2,2,6,6,6,6,0,0,2,2,0,23303,5538,16860,2979,24775,0,12,0,-1.9311798,3.661229
2772,92900,3699.0,14,0,323,65,0,0,0,2,3,2,3,0,0,2,2,0,1842,1831,1623,74674,4627,7922,5,0,-9.422509,-2.5511062
2773,63263,2917.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15303,11456,22549,5206,5531,0,1,0,-2.5907102,0.25730062
2774,16971,3403.0,5,0,18,16,0,0,2,3,12,3,12,0,0,2,0,0,1266,568,815,384,283,0,15,0,-1.5314946,-3.5992253
2775,143226,3622.5,8,0,80,109,25,2,4,14,18,14,18,0,0,6,4,0,64669,16917,47385,11188,1265,159,32,0,-1.1694292,-1.5851989
2776,10098145,3802.0,36,0,96,125,3,2,4,18,18,18,18,0,0,0,0,0,10021194,35280,22885,2816,1752,11185,36,0,7.5249343,-9.710955
2777,83622,3365.0,5,0,81,38,6,6,2,13,6,13,6,1,1,2,2,1,15259,6729,35619,16174,1208,0,19,0,-5.256903,1.6390646
2778,62119,3440.0,6,0,119,44,4,2,2,8,8,8,8,0,0,6,6,0,111,6733,9744,41897,1918,751,16,0,-9.030225,-1.4512472
2779,137673,3116.0,10,0,201,86,0,2,4,14,16,14,16,2,1,4,4,1,1251,12156,19744,50354,16371,0,30,0,-7.3186717,-0.35733914
2780,195455,2399.333251953125,7,0,54,46,0,8,10,20,24,20,24,1,0,4,4,0,264,666,25320,237,0,0,44,0,-3.7402375,-3.396159
2781,125961,3197.0,5,0,126,70,17,4,2,12,12,12,12,1,0,4,2,0,2380,46976,25936,26992,671,0,24,0,-3.201303,1.4000826
2782,228880,3581.0,13,0,353,151,17,8,4,63,68,63,68,1,0,6,4,0,42180,73655,23089,67216,4081,1872,131,0,-3.474718,-0.15393841
2783,17501,2936.0,8,0,8,0,0,0,0,2,0,2,0,0,0,0,0,0,6367,8664,885,682,18,0,2,0,3.1232507,0.94411576
2784,178519,3539.0,20,0,234,102,30,6,4,20,10,20,10,0,0,2,2,0,2122,64261,23336,43470,4785,4140,30,0,-3.4600286,0.98504
2785,161712,3758.0,8,0,183,84,0,6,8,20,20,20,20,3,0,4,2,0,53176,19928,63795,20921,2069,766,40,0,-2.707298,-0.47636133
2786,44047,3148.0,5,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,217,29423,3970,2719,717,0,2,0,0.884411,4.182862
2787,220574,3312.0,5,0,177,103,67,2,8,16,20,16,20,1,1,4,4,1,16084,118417,23700,49900,1350,0,36,0,-1.4135004,1.9860625
2788,68500,3287.0,5,0,51,53,7,2,2,7,8,7,8,0,0,2,2,0,23329,5944,9982,24833,1266,0,15,0,-5.1494803,-2.3186944
2789,57120,1430.0,3,0,38,15,0,2,0,16,10,16,10,0,0,0,0,0,24516,2870,99,0,0,0,26,0,1.1786885,-4.2099752
2790,119973,1313.5999755859375,2,0,82,61,14,4,0,12,8,12,8,0,0,0,0,0,2250,61395,3465,0,0,0,20,0,0.79335815,2.6816206
2791,125391,2947.0,7,0,17,14,0,0,0,8,6,8,6,0,0,0,0,0,7263,9237,1184,85765,16,0,14,0,-8.841983,-2.2394788
2792,43709,2064.0,3,0,0,7,0,0,6,0,6,0,6,0,0,0,0,0,5176,17783,16215,0,0,0,6,0,-1.6029366,2.3733547
2793,46424,3685.0,11,0,49,28,0,0,0,8,4,8,4,0,0,0,0,0,8008,32182,2503,1568,201,932,12,0,2.7312744,3.7771676
2794,101184,3314.0,6,0,117,52,11,2,2,7,8,7,8,0,0,4,2,0,14857,10053,21742,47025,2868,0,15,0,-7.0695186,-1.2732751
2795,13978377,3572.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958067,6631,3192,3167,1332,1234,0,0,7.3370414,-10.295459
2796,11955014,3444.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18074,0,0,0,22555,8663,1,0,-6.227474,-7.913582
2797,1325,593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,500,0,0,0,0,0,0,2.4295318,-1.0337971
2798,62044,2647.0,2,0,0,0,0,0,4,6,12,6,12,0,1,6,2,1,0,100,2830,925,0,0,18,0,-3.957031,-5.6002517
2799,30761,692.0,4,0,19,18,2,0,0,4,4,4,4,0,0,0,0,0,19215,2000,0,0,0,0,8,0,2.6568367,-4.9379454
2800,106219,3513.0,15,0,154,36,10,8,4,16,12,16,12,1,0,8,8,0,2291,12700,34003,47941,2559,4177,28,0,-8.138151,0.84665525
2801,32670,2165.0,3,0,20,20,16,4,4,7,6,7,6,0,0,0,0,0,870,8842,10548,118,0,0,13,0,-3.3395712,2.1518512
2802,2232567,3262.0,6,0,159,84,18,0,0,12,8,12,8,0,0,0,0,0,1113,62236,37475,9309,1442,0,20,0,-4.6071887,-5.825363
2803,135988,3334.0,10,0,139,69,16,6,2,14,10,14,10,1,0,2,2,0,47792,16149,24085,26463,7087,0,24,0,-3.399887,-1.7402118
2804,1386257,3150.0,7,0,86,69,4,0,0,6,10,6,10,0,0,6,2,0,69360,3850,13550,30400,11416,0,16,0,-2.9728608,-6.8127713
2805,136423426,3443.0,6,0,0,0,0,0,0,4,3,4,3,0,0,3,2,0,7120,3734,23717,10475,136374855,0,7,0,-0.2844153,5.6832914
2806,9370,3090.0,22,0,0,0,0,0,0,5,8,5,8,0,0,4,2,0,960,294,1996,743,2863,0,13,0,-0.96293193,0.17751515
2807,162343,3288.0,5,0,122,135,18,0,0,12,12,12,12,0,0,4,2,0,34545,45458,31006,38460,5605,0,24,0,-3.3362682,-0.36692202
2808,2258221,3290.0,6,0,173,69,0,2,4,18,10,18,10,1,1,4,2,1,13573,3022,30361,38160,1150,0,28,0,-5.3151107,-5.963733
2809,1655036,3833.0,7,0,354,224,58,8,6,20,40,20,40,3,1,2,2,1,281243,85872,173779,168002,15433,8679,60,0,-3.9818652,-2.6850896
2810,20084,3441.0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1831,966,1542,383,1004,166,0,0,-1.6286247,-3.7608433
2811,99513,3621.0,8,0,35,27,14,0,0,10,4,10,4,0,0,0,0,0,27903,15464,1454,733,717,84,14,0,0.07474183,-2.9725673
2812,292779,3201.0,7,0,185,89,0,0,0,34,34,34,34,0,0,4,10,0,20970,41570,46723,44755,885,0,68,0,-4.3177667,-1.611071
2813,75036,6011.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568,2611,17169,14602,6629,22793,0,0,-3.6185567,5.1408935
2814,49523,3107.0,24,0,28,14,0,2,0,13,10,13,10,0,0,0,0,0,25601,9016,2834,367,417,0,23,0,2.3884957,-2.623458
2815,36104403,3324.0,5,0,77,56,14,8,0,22,18,22,18,1,0,0,0,0,43684,11090,4375,35998205,1873,0,40,0,-10.897225,-3.1042638
2816,720075,3464.0,8,0,184,119,30,0,0,10,16,10,16,0,0,6,2,0,67897,71163,20216,97381,3695,14,26,0,-4.197844,-3.382759
2817,45115,3585.0,10,0,4,0,0,2,0,2,0,2,0,0,0,0,0,0,1366,725,1093,1565,1266,2384,2,0,-3.2388885,-5.5247755
2818,35384,2627.0,6,0,18,18,0,2,2,6,6,6,6,0,0,4,4,0,486,2509,1585,26679,0,0,12,0,-9.40027,-2.4946253
2819,105470,2936.0,5,0,20,21,0,2,4,6,12,6,12,1,1,6,2,1,1021,82,11353,8623,0,0,18,0,-4.632385,-3.510915
2820,29038,3433.0,6,0,12,11,0,0,0,2,2,2,2,0,0,0,0,0,15850,4752,2301,3151,750,0,4,0,1.7408961,-3.0590723
2821,136774,3160.0,5,0,29,14,0,0,0,4,6,4,6,0,0,0,0,0,179,15451,13749,2283,133,0,10,0,-3.1206284,-3.1905165
2822,26995,1050.0,4,0,23,10,0,0,0,6,2,6,2,0,0,0,0,0,16902,766,0,0,0,0,8,0,2.5702283,-5.278275
2823,296343,3471.0,5,0,150,62,0,2,0,10,4,10,4,0,0,2,6,0,837,22164,54598,72379,17461,133,14,0,-6.5670314,0.3164881
2824,72622,3565.0,7,0,116,42,0,0,0,9,6,9,6,0,0,2,6,0,1468,16812,2452,2584,43486,584,15,0,-1.4856688,4.7008505
2825,9608,3383.0,8,0,0,1,2,0,0,0,2,0,2,0,0,2,0,0,811,1441,1388,1509,2233,0,2,0,-0.9513833,-0.56677485
2826,34221,574.2857055664062,1,0,18,40,0,0,0,2,2,2,2,0,0,0,0,0,966,212,0,0,0,0,4,0,-3.2700157,-7.1105647
2827,6737,496.0,1,0,8,6,9,0,0,3,2,3,2,0,0,0,0,0,652,49,0,0,0,0,5,0,-1.6380448,-5.495393
2828,186434,3763.5,17,0,174,78,10,2,8,11,20,11,20,0,2,6,8,2,3299,55997,50563,56353,2038,17831,31,0,-5.199239,1.2443284
2829,158631,3234.0,9,0,94,87,12,2,0,14,12,14,12,0,0,2,4,0,2533,38641,28334,51991,698,0,26,0,-5.949867,0.51082474
2830,170598,3603.0,10,0,212,53,14,6,4,18,14,18,14,1,0,6,8,0,32949,16483,23033,78415,4398,12951,32,0,-6.596084,-1.9264079
2831,65120,2765.0,6,0,87,77,14,2,2,32,34,32,34,0,0,2,2,0,108,8967,16903,2884,0,0,66,0,-3.6007879,-0.2854513
2832,218245,3652.0,6,0,242,139,3,4,6,36,34,36,34,1,1,4,6,1,892,38121,53184,75870,1367,1183,70,0,-6.7282066,0.8968826
2833,131389,737.0,3,0,3,5,0,0,0,2,4,2,4,0,0,0,0,0,99,134,0,0,0,0,6,0,-5.623195,-7.3281374
2834,1702851,3329.0,5,0,100,46,11,4,2,12,8,12,8,1,0,2,2,0,391,5829,17131,21543,466,0,20,0,-5.541647,-6.1333256
2835,33843,3575.333251953125,10,0,9,14,2,0,0,2,2,2,2,0,0,0,0,0,1566,10768,1517,783,3349,951,4,0,-1.018289,0.16011377
2836,85761,3016.800048828125,4,0,68,86,2,0,0,14,24,14,24,0,0,2,2,0,36366,26691,7892,14403,101,0,38,0,0.9147534,-1.0339023
2837,123398,3344.0,5,0,95,47,0,0,0,14,10,14,10,0,0,2,4,0,5171,24649,24499,29901,4074,0,24,0,-5.504048,0.74921584
2838,13384,2649.0,4,0,10,15,0,0,0,4,6,4,6,0,0,0,0,0,1171,1061,807,728,0,0,10,0,-1.5409693,-3.4673321
2839,47174,2993.0,7,0,33,23,2,2,2,8,6,8,6,0,0,0,0,0,2467,6041,32070,2950,35,0,14,0,-6.255511,4.4991374
2840,80799,3430.0,5,0,77,78,0,0,0,12,12,12,12,0,0,4,0,0,331,906,2310,31422,917,0,24,0,-7.609073,-1.8084575
2841,217302,3479.0,6,0,201,126,23,14,10,30,22,30,22,1,1,2,2,1,47974,54011,63920,43626,1619,0,52,0,-3.7268045,0.044181988
2842,224602,3648.0,11,0,97,34,17,4,2,16,16,16,16,0,0,10,4,0,4228,19654,74910,47956,70400,998,32,0,-4.171881,3.0656798
2843,101932,3289.0,5,0,244,53,0,0,0,9,14,9,14,0,0,6,4,0,97,1731,1316,59233,548,0,23,0,-8.387656,-2.1630323
2844,96994,3492.0,16,0,104,73,0,6,8,20,26,20,26,1,1,10,6,1,12668,1472,19955,28631,12866,1640,46,0,-6.291275,-0.24575104
2845,161833,3258.0,15,0,100,67,25,8,4,14,12,14,12,1,1,4,2,1,7257,29903,59950,33250,4468,0,26,0,-5.4958835,2.1093752
2846,7467,3379.0,4,0,27,7,0,0,0,4,1,4,1,0,0,1,4,0,0,0,0,1102,5883,0,5,0,-1.0710411,4.988396
2847,143986,2998.0,7,0,189,91,13,8,12,18,18,18,18,2,1,2,4,1,267,19832,53201,40084,83,0,36,0,-6.7276716,1.9919231
2848,43945,3237.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6750,12219,2315,6101,7000,0,1,0,-2.0386271,2.4557784
2849,8569,3722.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2014,834,565,378,1112,0,0,-0.38850442,-0.5111077
2850,4894572,3433.60009765625,6,0,161,90,16,6,2,12,10,12,10,1,0,2,2,0,17047,35025,51187,53187,1353,0,22,0,-5.4918947,-6.1087856
2851,81053,3516.0,10,0,144,39,6,2,2,10,10,10,10,0,0,6,6,0,2989,12038,14171,5229,41438,47,20,0,-1.9167315,4.403099
2852,27201,3012.0,5,0,28,12,0,0,0,6,2,6,2,0,0,0,0,0,167,951,4387,1284,150,0,8,0,-3.1307666,-2.8151553
2853,819051,3112.0,7,0,33,23,7,2,6,6,8,6,8,1,1,0,0,1,5898,9639,16548,866,2184,0,14,0,-4.918564,-6.3854713
2854,33421,1392.0,2,0,0,0,0,14,12,17,14,17,14,1,0,0,0,0,13246,16921,651,0,0,0,31,0,3.907516,0.98611367
2855,105273,2966.0,10,0,59,67,8,2,2,8,10,8,10,0,0,2,2,0,123,52555,8721,26641,150,0,18,0,-1.9234508,1.816865
2856,80465,3676.0,5,0,8,9,0,0,0,2,2,2,2,0,0,0,0,0,280,9648,8526,7080,1579,176,4,0,-3.7896075,-2.8105838
2857,11136,384.0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2930,0,0,0,0,0,2,0,-0.02006313,-4.7674575
2858,52708,3637.0,9,0,62,15,0,0,0,1,2,1,2,0,0,0,0,0,30977,8309,7393,2556,1716,1321,3,0,1.9310684,-3.0071566
2859,63058,3274.0,5,0,58,51,16,4,6,9,20,9,20,0,0,6,4,0,699,10798,18931,17463,1132,0,29,0,-6.3631516,1.5779552
2860,380790,3262.0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,371191,3263,86,166,783,0,0,0,6.9412827,-9.071374
2861,1048675,3530.0,23,0,167,253,5,0,0,26,24,26,24,0,0,0,2,0,929269,90060,11051,3783,151,799,50,0,5.681287,-5.8167806
2862,633755,3363.0,10,0,81,46,0,0,0,4,6,4,6,0,0,0,0,0,16215,83581,6899,2817,3683,0,10,0,-2.4550529,-3.6873753
2863,27505,3035.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13293,4055,6284,1780,491,0,0,0,0.2862926,-2.2914605
2864,12882,1246.0,2,0,10,0,0,2,0,2,0,2,0,0,0,0,0,0,988,1068,0,0,0,0,2,0,-1.910676,-4.2868137
2865,176357456,3337.0,6,0,130,38,0,0,0,10,6,10,6,0,0,6,10,0,4614,13222,5452,60076,1128,0,16,0,-6.9958906,-7.3533406
2866,77133,3781.0,7,0,26,62,0,0,0,4,9,4,9,0,0,0,0,0,4753,10618,41738,4818,5189,8324,13,0,-5.661424,3.8974316
2867,42586,253.0,2,0,17,11,0,0,0,6,2,6,2,0,0,0,0,0,783,0,0,0,0,0,8,0,-3.89861,-7.725248
2868,89028,3244.666748046875,9,0,123,65,1,6,10,20,26,20,26,3,1,4,4,1,8282,2668,29698,36182,7203,0,46,0,-7.759958,0.78356975
2869,522437,3357.0,6,0,102,50,13,0,0,14,10,14,10,0,0,2,2,0,19177,23822,13171,29473,1216,0,24,0,-4.415437,-4.591022
2870,517822,3940.5,15,0,42,17,23,0,0,12,6,12,6,0,0,2,2,0,9089,229787,14412,11636,6360,244921,18,0,-1.906005,5.688459
2871,79346,3899.0,6,0,28,14,0,0,0,6,4,6,4,0,0,0,0,0,7603,2104,27156,17027,1721,5024,10,0,-5.9639173,1.4994498
2872,65583,3454.0,5,0,46,40,0,0,0,10,4,10,4,0,0,0,2,0,302,5512,2875,22567,3796,0,14,0,-7.2985435,-1.374992
2873,278596,3279.0,9,0,201,112,9,6,8,14,16,14,16,2,2,2,2,2,18750,75903,66578,105217,7299,0,30,0,-5.92759,0.3596878
2874,45264357,3460.0,15,0,61,48,0,0,0,32,18,32,18,0,0,0,0,0,40469164,15467,3600,2451,567,4770021,50,0,6.5526257,-7.1349735
2875,0,0.0,4,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-8.602787,20.000051
2876,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5567255,20.255125
2877,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.427642,20.364214
2878,4816241,3430.0,19,0,62,65,0,0,0,14,14,14,14,0,0,4,4,0,103707,1039,3202,6442,3192,435,28,0,-3.682688,-7.733531
2879,83680,3143.0,5,0,78,11,0,4,8,10,10,10,10,1,1,0,0,1,134,11833,54406,1344,468,0,20,0,-6.042925,4.4828463
2880,238743,3648.0,10,0,202,99,45,6,4,12,12,12,12,1,1,4,2,1,31954,50969,35880,56573,27034,50,24,0,-4.5340376,0.13766992
2881,129386,3267.199951171875,5,0,24,34,3,8,4,12,10,12,10,3,1,0,0,1,24414,8882,71691,22035,889,0,22,0,-5.9246354,2.8842525
2882,59350,3589.0,12,0,48,32,8,2,2,6,6,6,6,0,0,2,2,0,883,5601,11817,18688,5317,3234,12,0,-6.864601,0.555424
2883,126070,3239.0,9,0,167,52,0,10,2,20,12,20,12,0,0,6,6,0,68,306,55382,49367,567,0,32,0,-7.945809,2.178758
2884,191056,513.0,2,0,19,7,0,0,0,8,4,8,4,0,0,0,0,0,816,18,0,0,0,0,12,0,-5.4637814,-8.014933
2885,140794,3224.0,6,0,11,15,0,0,2,4,10,4,10,0,0,0,0,0,0,560,502,228,0,0,14,0,-3.8823788,-6.6729636
2886,51944,3061.0,11,0,29,57,0,10,10,10,10,10,10,0,0,0,0,0,584,5805,39233,3186,1367,0,20,0,-6.706094,4.9620967
2887,45225,1989.3333740234373,4,0,50,42,0,8,12,14,18,14,18,1,1,0,0,1,168,8499,15386,0,0,0,32,0,-4.0447645,2.2185163
2888,41747,2814.433349609375,4,0,71,49,0,0,0,7,7,7,7,0,0,3,2,0,1767,3995,23951,633,0,0,14,0,-5.977277,4.0176315
2889,131419,3470.0,6,0,184,67,0,8,6,16,12,16,12,1,1,4,8,1,5350,5216,46184,67066,5817,17,28,0,-8.443813,0.7110629
2890,145133,3398.0,6,0,50,38,0,8,4,14,14,14,14,0,0,4,2,0,150,6539,13916,13150,81,0,28,0,-4.6974683,-3.6022055
2891,227400,3655.0,12,0,95,127,48,0,6,18,14,18,14,0,0,0,0,0,8823,160159,28555,8170,4815,1201,32,0,0.94275665,4.4494185
2892,21649,3229.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024,2766,8199,950,934,0,0,0,-1.6312062,-0.8386786
2893,103127,3247.0,7,0,37,33,17,0,0,6,8,6,8,0,0,0,0,0,70,47496,6213,1171,676,0,14,0,0.48550165,2.309837
2894,54644,3026.0,5,0,34,32,27,0,0,12,8,12,8,0,0,2,0,0,201,38045,499,568,83,0,20,0,1.5886259,4.451909
2895,123210,2994.0,6,0,142,38,0,4,2,8,8,8,8,0,0,4,2,0,84,2703,17392,28029,71,0,16,0,-6.572031,-0.33499935
2896,28121,2531.0,2,0,25,43,6,4,6,12,18,12,18,0,0,0,0,0,0,665,4548,22753,0,0,30,0,-9.635013,-2.0701246
2897,75309,3204.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6443,11839,17466,39130,88,0,0,0,-7.9253144,-0.5316031
